id,notumor,meningioma,pituitary,glioma
770,notumor/Tr-no_431.jpg,meningioma/Tr-me_431.jpg,pituitary/Tr-pi_431.jpg,glioma/Tr-gl_431.jpg
771,notumor/Tr-no_432.jpg,meningioma/Tr-me_432.jpg,pituitary/Tr-pi_432.jpg,glioma/Tr-gl_432.jpg
772,notumor/Tr-no_433.jpg,meningioma/Tr-me_433.jpg,pituitary/Tr-pi_433.jpg,glioma/Tr-gl_433.jpg
773,notumor/Tr-no_434.jpg,meningioma/Tr-me_434.jpg,pituitary/Tr-pi_434.jpg,glioma/Tr-gl_434.jpg
774,notumor/Tr-no_435.jpg,meningioma/Tr-me_435.jpg,pituitary/Tr-pi_435.jpg,glioma/Tr-gl_435.jpg
775,notumor/Tr-no_436.jpg,meningioma/Tr-me_436.jpg,pituitary/Tr-pi_436.jpg,glioma/Tr-gl_436.jpg
776,notumor/Tr-no_437.jpg,meningioma/Tr-me_437.jpg,pituitary/Tr-pi_437.jpg,glioma/Tr-gl_437.jpg
777,notumor/Tr-no_438.jpg,meningioma/Tr-me_438.jpg,pituitary/Tr-pi_438.jpg,glioma/Tr-gl_438.jpg
778,notumor/Tr-no_439.jpg,meningioma/Tr-me_439.jpg,pituitary/Tr-pi_439.jpg,glioma/Tr-gl_439.jpg
779,notumor/Tr-no_44.jpg,meningioma/Tr-me_44.jpg,pituitary/Tr-pi_44.jpg,glioma/Tr-gl_44.jpg
780,notumor/Tr-no_440.jpg,meningioma/Tr-me_440.jpg,pituitary/Tr-pi_440.jpg,glioma/Tr-gl_440.jpg
781,notumor/Tr-no_441.jpg,meningioma/Tr-me_441.jpg,pituitary/Tr-pi_441.jpg,glioma/Tr-gl_441.jpg
782,notumor/Tr-no_442.jpg,meningioma/Tr-me_442.jpg,pituitary/Tr-pi_442.jpg,glioma/Tr-gl_442.jpg
783,notumor/Tr-no_443.jpg,meningioma/Tr-me_443.jpg,pituitary/Tr-pi_443.jpg,glioma/Tr-gl_443.jpg
784,notumor/Tr-no_444.jpg,meningioma/Tr-me_444.jpg,pituitary/Tr-pi_444.jpg,glioma/Tr-gl_444.jpg
785,notumor/Tr-no_445.jpg,meningioma/Tr-me_445.jpg,pituitary/Tr-pi_445.jpg,glioma/Tr-gl_445.jpg
786,notumor/Tr-no_446.jpg,meningioma/Tr-me_446.jpg,pituitary/Tr-pi_446.jpg,glioma/Tr-gl_446.jpg
787,notumor/Tr-no_447.jpg,meningioma/Tr-me_447.jpg,pituitary/Tr-pi_447.jpg,glioma/Tr-gl_447.jpg
788,notumor/Tr-no_448.jpg,meningioma/Tr-me_448.jpg,pituitary/Tr-pi_448.jpg,glioma/Tr-gl_448.jpg
789,notumor/Tr-no_449.jpg,meningioma/Tr-me_449.jpg,pituitary/Tr-pi_449.jpg,glioma/Tr-gl_449.jpg
790,notumor/Tr-no_45.jpg,meningioma/Tr-me_45.jpg,pituitary/Tr-pi_45.jpg,glioma/Tr-gl_45.jpg
791,notumor/Tr-no_450.jpg,meningioma/Tr-me_450.jpg,pituitary/Tr-pi_450.jpg,glioma/Tr-gl_450.jpg
792,notumor/Tr-no_451.jpg,meningioma/Tr-me_451.jpg,pituitary/Tr-pi_451.jpg,glioma/Tr-gl_451.jpg
793,notumor/Tr-no_452.jpg,meningioma/Tr-me_452.jpg,pituitary/Tr-pi_452.jpg,glioma/Tr-gl_452.jpg
794,notumor/Tr-no_453.jpg,meningioma/Tr-me_453.jpg,pituitary/Tr-pi_453.jpg,glioma/Tr-gl_453.jpg
795,notumor/Tr-no_454.jpg,meningioma/Tr-me_454.jpg,pituitary/Tr-pi_454.jpg,glioma/Tr-gl_454.jpg
796,notumor/Tr-no_455.jpg,meningioma/Tr-me_455.jpg,pituitary/Tr-pi_455.jpg,glioma/Tr-gl_455.jpg
797,notumor/Tr-no_456.jpg,meningioma/Tr-me_456.jpg,pituitary/Tr-pi_456.jpg,glioma/Tr-gl_456.jpg
798,notumor/Tr-no_457.jpg,meningioma/Tr-me_457.jpg,pituitary/Tr-pi_457.jpg,glioma/Tr-gl_457.jpg
799,notumor/Tr-no_458.jpg,meningioma/Tr-me_458.jpg,pituitary/Tr-pi_458.jpg,glioma/Tr-gl_458.jpg
800,notumor/Tr-no_459.jpg,meningioma/Tr-me_459.jpg,pituitary/Tr-pi_459.jpg,glioma/Tr-gl_459.jpg
801,notumor/Tr-no_46.jpg,meningioma/Tr-me_46.jpg,pituitary/Tr-pi_46.jpg,glioma/Tr-gl_46.jpg
802,notumor/Tr-no_460.jpg,meningioma/Tr-me_460.jpg,pituitary/Tr-pi_460.jpg,glioma/Tr-gl_460.jpg
803,notumor/Tr-no_461.jpg,meningioma/Tr-me_461.jpg,pituitary/Tr-pi_461.jpg,glioma/Tr-gl_461.jpg
804,notumor/Tr-no_462.jpg,meningioma/Tr-me_462.jpg,pituitary/Tr-pi_462.jpg,glioma/Tr-gl_462.jpg
805,notumor/Tr-no_463.jpg,meningioma/Tr-me_463.jpg,pituitary/Tr-pi_463.jpg,glioma/Tr-gl_463.jpg
806,notumor/Tr-no_464.jpg,meningioma/Tr-me_464.jpg,pituitary/Tr-pi_464.jpg,glioma/Tr-gl_464.jpg
807,notumor/Tr-no_465.jpg,meningioma/Tr-me_465.jpg,pituitary/Tr-pi_465.jpg,glioma/Tr-gl_465.jpg
808,notumor/Tr-no_466.jpg,meningioma/Tr-me_466.jpg,pituitary/Tr-pi_466.jpg,glioma/Tr-gl_466.jpg
809,notumor/Tr-no_467.jpg,meningioma/Tr-me_467.jpg,pituitary/Tr-pi_467.jpg,glioma/Tr-gl_467.jpg
810,notumor/Tr-no_468.jpg,meningioma/Tr-me_468.jpg,pituitary/Tr-pi_468.jpg,glioma/Tr-gl_468.jpg
811,notumor/Tr-no_469.jpg,meningioma/Tr-me_469.jpg,pituitary/Tr-pi_469.jpg,glioma/Tr-gl_469.jpg
812,notumor/Tr-no_47.jpg,meningioma/Tr-me_47.jpg,pituitary/Tr-pi_47.jpg,glioma/Tr-gl_47.jpg
813,notumor/Tr-no_470.jpg,meningioma/Tr-me_470.jpg,pituitary/Tr-pi_470.jpg,glioma/Tr-gl_470.jpg
814,notumor/Tr-no_471.jpg,meningioma/Tr-me_471.jpg,pituitary/Tr-pi_471.jpg,glioma/Tr-gl_471.jpg
815,notumor/Tr-no_472.jpg,meningioma/Tr-me_472.jpg,pituitary/Tr-pi_472.jpg,glioma/Tr-gl_472.jpg
816,notumor/Tr-no_473.jpg,meningioma/Tr-me_473.jpg,pituitary/Tr-pi_473.jpg,glioma/Tr-gl_473.jpg
817,notumor/Tr-no_474.jpg,meningioma/Tr-me_474.jpg,pituitary/Tr-pi_474.jpg,glioma/Tr-gl_474.jpg
818,notumor/Tr-no_475.jpg,meningioma/Tr-me_475.jpg,pituitary/Tr-pi_475.jpg,glioma/Tr-gl_475.jpg
819,notumor/Tr-no_476.jpg,meningioma/Tr-me_476.jpg,pituitary/Tr-pi_476.jpg,glioma/Tr-gl_476.jpg
820,notumor/Tr-no_477.jpg,meningioma/Tr-me_477.jpg,pituitary/Tr-pi_477.jpg,glioma/Tr-gl_477.jpg
821,notumor/Tr-no_478.jpg,meningioma/Tr-me_478.jpg,pituitary/Tr-pi_478.jpg,glioma/Tr-gl_478.jpg
822,notumor/Tr-no_479.jpg,meningioma/Tr-me_479.jpg,pituitary/Tr-pi_479.jpg,glioma/Tr-gl_479.jpg
823,notumor/Tr-no_48.jpg,meningioma/Tr-me_48.jpg,pituitary/Tr-pi_48.jpg,glioma/Tr-gl_48.jpg
824,notumor/Tr-no_480.jpg,meningioma/Tr-me_480.jpg,pituitary/Tr-pi_480.jpg,glioma/Tr-gl_480.jpg
825,notumor/Tr-no_481.jpg,meningioma/Tr-me_481.jpg,pituitary/Tr-pi_481.jpg,glioma/Tr-gl_481.jpg
826,notumor/Tr-no_482.jpg,meningioma/Tr-me_482.jpg,pituitary/Tr-pi_482.jpg,glioma/Tr-gl_482.jpg
827,notumor/Tr-no_483.jpg,meningioma/Tr-me_483.jpg,pituitary/Tr-pi_483.jpg,glioma/Tr-gl_483.jpg
828,notumor/Tr-no_484.jpg,meningioma/Tr-me_484.jpg,pituitary/Tr-pi_484.jpg,glioma/Tr-gl_484.jpg
829,notumor/Tr-no_485.jpg,meningioma/Tr-me_485.jpg,pituitary/Tr-pi_485.jpg,glioma/Tr-gl_485.jpg
830,notumor/Tr-no_486.jpg,meningioma/Tr-me_486.jpg,pituitary/Tr-pi_486.jpg,glioma/Tr-gl_486.jpg
831,notumor/Tr-no_487.jpg,meningioma/Tr-me_487.jpg,pituitary/Tr-pi_487.jpg,glioma/Tr-gl_487.jpg
832,notumor/Tr-no_488.jpg,meningioma/Tr-me_488.jpg,pituitary/Tr-pi_488.jpg,glioma/Tr-gl_488.jpg
833,notumor/Tr-no_489.jpg,meningioma/Tr-me_489.jpg,pituitary/Tr-pi_489.jpg,glioma/Tr-gl_489.jpg
834,notumor/Tr-no_49.jpg,meningioma/Tr-me_49.jpg,pituitary/Tr-pi_49.jpg,glioma/Tr-gl_49.jpg
835,notumor/Tr-no_490.jpg,meningioma/Tr-me_490.jpg,pituitary/Tr-pi_490.jpg,glioma/Tr-gl_490.jpg
836,notumor/Tr-no_491.jpg,meningioma/Tr-me_491.jpg,pituitary/Tr-pi_491.jpg,glioma/Tr-gl_491.jpg
837,notumor/Tr-no_492.jpg,meningioma/Tr-me_492.jpg,pituitary/Tr-pi_492.jpg,glioma/Tr-gl_492.jpg
838,notumor/Tr-no_493.jpg,meningioma/Tr-me_493.jpg,pituitary/Tr-pi_493.jpg,glioma/Tr-gl_493.jpg
839,notumor/Tr-no_494.jpg,meningioma/Tr-me_494.jpg,pituitary/Tr-pi_494.jpg,glioma/Tr-gl_494.jpg
840,notumor/Tr-no_495.jpg,meningioma/Tr-me_495.jpg,pituitary/Tr-pi_495.jpg,glioma/Tr-gl_495.jpg
841,notumor/Tr-no_496.jpg,meningioma/Tr-me_496.jpg,pituitary/Tr-pi_496.jpg,glioma/Tr-gl_496.jpg
842,notumor/Tr-no_497.jpg,meningioma/Tr-me_497.jpg,pituitary/Tr-pi_497.jpg,glioma/Tr-gl_497.jpg
843,notumor/Tr-no_498.jpg,meningioma/Tr-me_498.jpg,pituitary/Tr-pi_498.jpg,glioma/Tr-gl_498.jpg
844,notumor/Tr-no_499.jpg,meningioma/Tr-me_499.jpg,pituitary/Tr-pi_499.jpg,glioma/Tr-gl_499.jpg
845,notumor/Tr-no_5.jpg,meningioma/Tr-me_5.jpg,pituitary/Tr-pi_5.jpg,glioma/Tr-gl_5.jpg
846,notumor/Tr-no_50.jpg,meningioma/Tr-me_50.jpg,pituitary/Tr-pi_50.jpg,glioma/Tr-gl_50.jpg
847,notumor/Tr-no_500.jpg,meningioma/Tr-me_500.jpg,pituitary/Tr-pi_500.jpg,glioma/Tr-gl_500.jpg
848,notumor/Tr-no_501.jpg,meningioma/Tr-me_501.jpg,pituitary/Tr-pi_501.jpg,glioma/Tr-gl_501.jpg
849,notumor/Tr-no_502.jpg,meningioma/Tr-me_502.jpg,pituitary/Tr-pi_502.jpg,glioma/Tr-gl_502.jpg
850,notumor/Tr-no_503.jpg,meningioma/Tr-me_503.jpg,pituitary/Tr-pi_503.jpg,glioma/Tr-gl_503.jpg
851,notumor/Tr-no_504.jpg,meningioma/Tr-me_504.jpg,pituitary/Tr-pi_504.jpg,glioma/Tr-gl_504.jpg
852,notumor/Tr-no_505.jpg,meningioma/Tr-me_505.jpg,pituitary/Tr-pi_505.jpg,glioma/Tr-gl_505.jpg
853,notumor/Tr-no_506.jpg,meningioma/Tr-me_506.jpg,pituitary/Tr-pi_506.jpg,glioma/Tr-gl_506.jpg
854,notumor/Tr-no_507.jpg,meningioma/Tr-me_507.jpg,pituitary/Tr-pi_507.jpg,glioma/Tr-gl_507.jpg
855,notumor/Tr-no_508.jpg,meningioma/Tr-me_508.jpg,pituitary/Tr-pi_508.jpg,glioma/Tr-gl_508.jpg
856,notumor/Tr-no_509.jpg,meningioma/Tr-me_509.jpg,pituitary/Tr-pi_509.jpg,glioma/Tr-gl_509.jpg
857,notumor/Tr-no_51.jpg,meningioma/Tr-me_51.jpg,pituitary/Tr-pi_51.jpg,glioma/Tr-gl_51.jpg
858,notumor/Tr-no_510.jpg,meningioma/Tr-me_510.jpg,pituitary/Tr-pi_510.jpg,glioma/Tr-gl_510.jpg
859,notumor/Tr-no_511.jpg,meningioma/Tr-me_511.jpg,pituitary/Tr-pi_511.jpg,glioma/Tr-gl_511.jpg
860,notumor/Tr-no_512.jpg,meningioma/Tr-me_512.jpg,pituitary/Tr-pi_512.jpg,glioma/Tr-gl_512.jpg
861,notumor/Tr-no_513.jpg,meningioma/Tr-me_513.jpg,pituitary/Tr-pi_513.jpg,glioma/Tr-gl_513.jpg
862,notumor/Tr-no_514.jpg,meningioma/Tr-me_514.jpg,pituitary/Tr-pi_514.jpg,glioma/Tr-gl_514.jpg
863,notumor/Tr-no_515.jpg,meningioma/Tr-me_515.jpg,pituitary/Tr-pi_515.jpg,glioma/Tr-gl_515.jpg
864,notumor/Tr-no_516.jpg,meningioma/Tr-me_516.jpg,pituitary/Tr-pi_516.jpg,glioma/Tr-gl_516.jpg
865,notumor/Tr-no_517.jpg,meningioma/Tr-me_517.jpg,pituitary/Tr-pi_517.jpg,glioma/Tr-gl_517.jpg
866,notumor/Tr-no_518.jpg,meningioma/Tr-me_518.jpg,pituitary/Tr-pi_518.jpg,glioma/Tr-gl_518.jpg
867,notumor/Tr-no_519.jpg,meningioma/Tr-me_519.jpg,pituitary/Tr-pi_519.jpg,glioma/Tr-gl_519.jpg
868,notumor/Tr-no_52.jpg,meningioma/Tr-me_52.jpg,pituitary/Tr-pi_52.jpg,glioma/Tr-gl_52.jpg
869,notumor/Tr-no_520.jpg,meningioma/Tr-me_520.jpg,pituitary/Tr-pi_520.jpg,glioma/Tr-gl_520.jpg
870,notumor/Tr-no_521.jpg,meningioma/Tr-me_521.jpg,pituitary/Tr-pi_521.jpg,glioma/Tr-gl_521.jpg
871,notumor/Tr-no_522.jpg,meningioma/Tr-me_522.jpg,pituitary/Tr-pi_522.jpg,glioma/Tr-gl_522.jpg
872,notumor/Tr-no_523.jpg,meningioma/Tr-me_523.jpg,pituitary/Tr-pi_523.jpg,glioma/Tr-gl_523.jpg
873,notumor/Tr-no_524.jpg,meningioma/Tr-me_524.jpg,pituitary/Tr-pi_524.jpg,glioma/Tr-gl_524.jpg
874,notumor/Tr-no_525.jpg,meningioma/Tr-me_525.jpg,pituitary/Tr-pi_525.jpg,glioma/Tr-gl_525.jpg
875,notumor/Tr-no_526.jpg,meningioma/Tr-me_526.jpg,pituitary/Tr-pi_526.jpg,glioma/Tr-gl_526.jpg
876,notumor/Tr-no_527.jpg,meningioma/Tr-me_527.jpg,pituitary/Tr-pi_527.jpg,glioma/Tr-gl_527.jpg
877,notumor/Tr-no_528.jpg,meningioma/Tr-me_528.jpg,pituitary/Tr-pi_528.jpg,glioma/Tr-gl_528.jpg
878,notumor/Tr-no_529.jpg,meningioma/Tr-me_529.jpg,pituitary/Tr-pi_529.jpg,glioma/Tr-gl_529.jpg
879,notumor/Tr-no_53.jpg,meningioma/Tr-me_53.jpg,pituitary/Tr-pi_53.jpg,glioma/Tr-gl_53.jpg
880,notumor/Tr-no_530.jpg,meningioma/Tr-me_530.jpg,pituitary/Tr-pi_530.jpg,glioma/Tr-gl_530.jpg
881,notumor/Tr-no_531.jpg,meningioma/Tr-me_531.jpg,pituitary/Tr-pi_531.jpg,glioma/Tr-gl_531.jpg
882,notumor/Tr-no_532.jpg,meningioma/Tr-me_532.jpg,pituitary/Tr-pi_532.jpg,glioma/Tr-gl_532.jpg
883,notumor/Tr-no_533.jpg,meningioma/Tr-me_533.jpg,pituitary/Tr-pi_533.jpg,glioma/Tr-gl_533.jpg
884,notumor/Tr-no_534.jpg,meningioma/Tr-me_534.jpg,pituitary/Tr-pi_534.jpg,glioma/Tr-gl_534.jpg
885,notumor/Tr-no_535.jpg,meningioma/Tr-me_535.jpg,pituitary/Tr-pi_535.jpg,glioma/Tr-gl_535.jpg
886,notumor/Tr-no_536.jpg,meningioma/Tr-me_536.jpg,pituitary/Tr-pi_536.jpg,glioma/Tr-gl_536.jpg
887,notumor/Tr-no_537.jpg,meningioma/Tr-me_537.jpg,pituitary/Tr-pi_537.jpg,glioma/Tr-gl_537.jpg
888,notumor/Tr-no_538.jpg,meningioma/Tr-me_538.jpg,pituitary/Tr-pi_538.jpg,glioma/Tr-gl_538.jpg
889,notumor/Tr-no_539.jpg,meningioma/Tr-me_539.jpg,pituitary/Tr-pi_539.jpg,glioma/Tr-gl_539.jpg
890,notumor/Tr-no_54.jpg,meningioma/Tr-me_54.jpg,pituitary/Tr-pi_54.jpg,glioma/Tr-gl_54.jpg
891,notumor/Tr-no_540.jpg,meningioma/Tr-me_540.jpg,pituitary/Tr-pi_540.jpg,glioma/Tr-gl_540.jpg
892,notumor/Tr-no_541.jpg,meningioma/Tr-me_541.jpg,pituitary/Tr-pi_541.jpg,glioma/Tr-gl_541.jpg
893,notumor/Tr-no_542.jpg,meningioma/Tr-me_542.jpg,pituitary/Tr-pi_542.jpg,glioma/Tr-gl_542.jpg
894,notumor/Tr-no_543.jpg,meningioma/Tr-me_543.jpg,pituitary/Tr-pi_543.jpg,glioma/Tr-gl_543.jpg
895,notumor/Tr-no_544.jpg,meningioma/Tr-me_544.jpg,pituitary/Tr-pi_544.jpg,glioma/Tr-gl_544.jpg
896,notumor/Tr-no_545.jpg,meningioma/Tr-me_545.jpg,pituitary/Tr-pi_545.jpg,glioma/Tr-gl_545.jpg
897,notumor/Tr-no_546.jpg,meningioma/Tr-me_546.jpg,pituitary/Tr-pi_546.jpg,glioma/Tr-gl_546.jpg
898,notumor/Tr-no_547.jpg,meningioma/Tr-me_547.jpg,pituitary/Tr-pi_547.jpg,glioma/Tr-gl_547.jpg
899,notumor/Tr-no_548.jpg,meningioma/Tr-me_548.jpg,pituitary/Tr-pi_548.jpg,glioma/Tr-gl_548.jpg
900,notumor/Tr-no_549.jpg,meningioma/Tr-me_549.jpg,pituitary/Tr-pi_549.jpg,glioma/Tr-gl_549.jpg
901,notumor/Tr-no_55.jpg,meningioma/Tr-me_55.jpg,pituitary/Tr-pi_55.jpg,glioma/Tr-gl_55.jpg
902,notumor/Tr-no_550.jpg,meningioma/Tr-me_550.jpg,pituitary/Tr-pi_550.jpg,glioma/Tr-gl_550.jpg
903,notumor/Tr-no_551.jpg,meningioma/Tr-me_551.jpg,pituitary/Tr-pi_551.jpg,glioma/Tr-gl_551.jpg
904,notumor/Tr-no_552.jpg,meningioma/Tr-me_552.jpg,pituitary/Tr-pi_552.jpg,glioma/Tr-gl_552.jpg
905,notumor/Tr-no_553.jpg,meningioma/Tr-me_553.jpg,pituitary/Tr-pi_553.jpg,glioma/Tr-gl_553.jpg
906,notumor/Tr-no_554.jpg,meningioma/Tr-me_554.jpg,pituitary/Tr-pi_554.jpg,glioma/Tr-gl_554.jpg
907,notumor/Tr-no_555.jpg,meningioma/Tr-me_555.jpg,pituitary/Tr-pi_555.jpg,glioma/Tr-gl_555.jpg
908,notumor/Tr-no_556.jpg,meningioma/Tr-me_556.jpg,pituitary/Tr-pi_556.jpg,glioma/Tr-gl_556.jpg
909,notumor/Tr-no_557.jpg,meningioma/Tr-me_557.jpg,pituitary/Tr-pi_557.jpg,glioma/Tr-gl_557.jpg
910,notumor/Tr-no_558.jpg,meningioma/Tr-me_558.jpg,pituitary/Tr-pi_558.jpg,glioma/Tr-gl_558.jpg
911,notumor/Tr-no_559.jpg,meningioma/Tr-me_559.jpg,pituitary/Tr-pi_559.jpg,glioma/Tr-gl_559.jpg
912,notumor/Tr-no_56.jpg,meningioma/Tr-me_56.jpg,pituitary/Tr-pi_56.jpg,glioma/Tr-gl_56.jpg
913,notumor/Tr-no_560.jpg,meningioma/Tr-me_560.jpg,pituitary/Tr-pi_560.jpg,glioma/Tr-gl_560.jpg
914,notumor/Tr-no_561.jpg,meningioma/Tr-me_561.jpg,pituitary/Tr-pi_561.jpg,glioma/Tr-gl_561.jpg
915,notumor/Tr-no_562.jpg,meningioma/Tr-me_562.jpg,pituitary/Tr-pi_562.jpg,glioma/Tr-gl_562.jpg
916,notumor/Tr-no_563.jpg,meningioma/Tr-me_563.jpg,pituitary/Tr-pi_563.jpg,glioma/Tr-gl_563.jpg
917,notumor/Tr-no_564.jpg,meningioma/Tr-me_564.jpg,pituitary/Tr-pi_564.jpg,glioma/Tr-gl_564.jpg
918,notumor/Tr-no_565.jpg,meningioma/Tr-me_565.jpg,pituitary/Tr-pi_565.jpg,glioma/Tr-gl_565.jpg
919,notumor/Tr-no_566.jpg,meningioma/Tr-me_566.jpg,pituitary/Tr-pi_566.jpg,glioma/Tr-gl_566.jpg
920,notumor/Tr-no_567.jpg,meningioma/Tr-me_567.jpg,pituitary/Tr-pi_567.jpg,glioma/Tr-gl_567.jpg
921,notumor/Tr-no_568.jpg,meningioma/Tr-me_568.jpg,pituitary/Tr-pi_568.jpg,glioma/Tr-gl_568.jpg
922,notumor/Tr-no_569.jpg,meningioma/Tr-me_569.jpg,pituitary/Tr-pi_569.jpg,glioma/Tr-gl_569.jpg
923,notumor/Tr-no_57.jpg,meningioma/Tr-me_57.jpg,pituitary/Tr-pi_57.jpg,glioma/Tr-gl_57.jpg
924,notumor/Tr-no_570.jpg,meningioma/Tr-me_570.jpg,pituitary/Tr-pi_570.jpg,glioma/Tr-gl_570.jpg
925,notumor/Tr-no_571.jpg,meningioma/Tr-me_571.jpg,pituitary/Tr-pi_571.jpg,glioma/Tr-gl_571.jpg
926,notumor/Tr-no_572.jpg,meningioma/Tr-me_572.jpg,pituitary/Tr-pi_572.jpg,glioma/Tr-gl_572.jpg
927,notumor/Tr-no_573.jpg,meningioma/Tr-me_573.jpg,pituitary/Tr-pi_573.jpg,glioma/Tr-gl_573.jpg
928,notumor/Tr-no_574.jpg,meningioma/Tr-me_574.jpg,pituitary/Tr-pi_574.jpg,glioma/Tr-gl_574.jpg
929,notumor/Tr-no_575.jpg,meningioma/Tr-me_575.jpg,pituitary/Tr-pi_575.jpg,glioma/Tr-gl_575.jpg
930,notumor/Tr-no_576.jpg,meningioma/Tr-me_576.jpg,pituitary/Tr-pi_576.jpg,glioma/Tr-gl_576.jpg
931,notumor/Tr-no_577.jpg,meningioma/Tr-me_577.jpg,pituitary/Tr-pi_577.jpg,glioma/Tr-gl_577.jpg
932,notumor/Tr-no_578.jpg,meningioma/Tr-me_578.jpg,pituitary/Tr-pi_578.jpg,glioma/Tr-gl_578.jpg
933,notumor/Tr-no_579.jpg,meningioma/Tr-me_579.jpg,pituitary/Tr-pi_579.jpg,glioma/Tr-gl_579.jpg
934,notumor/Tr-no_58.jpg,meningioma/Tr-me_58.jpg,pituitary/Tr-pi_58.jpg,glioma/Tr-gl_58.jpg
935,notumor/Tr-no_580.jpg,meningioma/Tr-me_580.jpg,pituitary/Tr-pi_580.jpg,glioma/Tr-gl_580.jpg
936,notumor/Tr-no_581.jpg,meningioma/Tr-me_581.jpg,pituitary/Tr-pi_581.jpg,glioma/Tr-gl_581.jpg
937,notumor/Tr-no_582.jpg,meningioma/Tr-me_582.jpg,pituitary/Tr-pi_582.jpg,glioma/Tr-gl_582.jpg
938,notumor/Tr-no_583.jpg,meningioma/Tr-me_583.jpg,pituitary/Tr-pi_583.jpg,glioma/Tr-gl_583.jpg
939,notumor/Tr-no_584.jpg,meningioma/Tr-me_584.jpg,pituitary/Tr-pi_584.jpg,glioma/Tr-gl_584.jpg
940,notumor/Tr-no_585.jpg,meningioma/Tr-me_585.jpg,pituitary/Tr-pi_585.jpg,glioma/Tr-gl_585.jpg
941,notumor/Tr-no_586.jpg,meningioma/Tr-me_586.jpg,pituitary/Tr-pi_586.jpg,glioma/Tr-gl_586.jpg
942,notumor/Tr-no_587.jpg,meningioma/Tr-me_587.jpg,pituitary/Tr-pi_587.jpg,glioma/Tr-gl_587.jpg
943,notumor/Tr-no_588.jpg,meningioma/Tr-me_588.jpg,pituitary/Tr-pi_588.jpg,glioma/Tr-gl_588.jpg
944,notumor/Tr-no_589.jpg,meningioma/Tr-me_589.jpg,pituitary/Tr-pi_589.jpg,glioma/Tr-gl_589.jpg
945,notumor/Tr-no_59.jpg,meningioma/Tr-me_59.jpg,pituitary/Tr-pi_59.jpg,glioma/Tr-gl_59.jpg
946,notumor/Tr-no_590.jpg,meningioma/Tr-me_590.jpg,pituitary/Tr-pi_590.jpg,glioma/Tr-gl_590.jpg
947,notumor/Tr-no_591.jpg,meningioma/Tr-me_591.jpg,pituitary/Tr-pi_591.jpg,glioma/Tr-gl_591.jpg
948,notumor/Tr-no_592.jpg,meningioma/Tr-me_592.jpg,pituitary/Tr-pi_592.jpg,glioma/Tr-gl_592.jpg
949,notumor/Tr-no_593.jpg,meningioma/Tr-me_593.jpg,pituitary/Tr-pi_593.jpg,glioma/Tr-gl_593.jpg
950,notumor/Tr-no_594.jpg,meningioma/Tr-me_594.jpg,pituitary/Tr-pi_594.jpg,glioma/Tr-gl_594.jpg
951,notumor/Tr-no_595.jpg,meningioma/Tr-me_595.jpg,pituitary/Tr-pi_595.jpg,glioma/Tr-gl_595.jpg
952,notumor/Tr-no_596.jpg,meningioma/Tr-me_596.jpg,pituitary/Tr-pi_596.jpg,glioma/Tr-gl_596.jpg
953,notumor/Tr-no_597.jpg,meningioma/Tr-me_597.jpg,pituitary/Tr-pi_597.jpg,glioma/Tr-gl_597.jpg
954,notumor/Tr-no_598.jpg,meningioma/Tr-me_598.jpg,pituitary/Tr-pi_598.jpg,glioma/Tr-gl_598.jpg
955,notumor/Tr-no_599.jpg,meningioma/Tr-me_599.jpg,pituitary/Tr-pi_599.jpg,glioma/Tr-gl_599.jpg
956,notumor/Tr-no_6.jpg,meningioma/Tr-me_6.jpg,pituitary/Tr-pi_6.jpg,glioma/Tr-gl_6.jpg
957,notumor/Tr-no_60.jpg,meningioma/Tr-me_60.jpg,pituitary/Tr-pi_60.jpg,glioma/Tr-gl_60.jpg
958,notumor/Tr-no_600.jpg,meningioma/Tr-me_600.jpg,pituitary/Tr-pi_600.jpg,glioma/Tr-gl_600.jpg
959,notumor/Tr-no_601.jpg,meningioma/Tr-me_601.jpg,pituitary/Tr-pi_601.jpg,glioma/Tr-gl_601.jpg
960,notumor/Tr-no_602.jpg,meningioma/Tr-me_602.jpg,pituitary/Tr-pi_602.jpg,glioma/Tr-gl_602.jpg
961,notumor/Tr-no_603.jpg,meningioma/Tr-me_603.jpg,pituitary/Tr-pi_603.jpg,glioma/Tr-gl_603.jpg
962,notumor/Tr-no_604.jpg,meningioma/Tr-me_604.jpg,pituitary/Tr-pi_604.jpg,glioma/Tr-gl_604.jpg
963,notumor/Tr-no_605.jpg,meningioma/Tr-me_605.jpg,pituitary/Tr-pi_605.jpg,glioma/Tr-gl_605.jpg
964,notumor/Tr-no_606.jpg,meningioma/Tr-me_606.jpg,pituitary/Tr-pi_606.jpg,glioma/Tr-gl_606.jpg
965,notumor/Tr-no_607.jpg,meningioma/Tr-me_607.jpg,pituitary/Tr-pi_607.jpg,glioma/Tr-gl_607.jpg
966,notumor/Tr-no_608.jpg,meningioma/Tr-me_608.jpg,pituitary/Tr-pi_608.jpg,glioma/Tr-gl_608.jpg
967,notumor/Tr-no_609.jpg,meningioma/Tr-me_609.jpg,pituitary/Tr-pi_609.jpg,glioma/Tr-gl_609.jpg
968,notumor/Tr-no_61.jpg,meningioma/Tr-me_61.jpg,pituitary/Tr-pi_61.jpg,glioma/Tr-gl_61.jpg
